courseId,courseName,courseCredits,courseSubject,courseLevel,courseCampus
ARTCR 63168,Advanced Photography Tutorial I,"(3, 3)",,Graduate,
ARTCR 63170,Advanced Photography Tutorial I,"(3, 3)",,Graduate,
ARTCR 63368,Advanced Photography Tutorial II,"(3, 3)",,Graduate,
ARTCR 63370,Advanced Photography Tutorial III,"(3, 3)",,Graduate,
NURS 85100,Advanced Physical Assessment Practicum,"(1, 1)",,Doctoral,
PSYCH 71000,Advanced Physiological Psychology I (Neuroscience I) (B),"(3, 3)",,Graduate,
PSYCH 71100,Advanced Physiological Psychology II (Neuroscience II) (B),"(3, 3)",,Graduate,
NURS 74300,Advanced Practice Psychiatric-Mental Health Nursing 2,"(5, 5)",,Graduate,
NURS 74200,Advanced Practice Psychiatric-Mental Health Nursing I,"(5, 5)",,Graduate,
NURS 74400,Advanced Practice Psychiatric-Mental Health Nursing III An Exploration Of Contemporary Mental Health,"(5, 5)",,Graduate,
NURS 87100,Advanced Practice Public Health Nursing 1,"(1, 1)",,Doctoral,
SSW 79730,Advanced Practice with Groups,"(3, 3)",,Graduate,
NURS 80300,Advanced Principles of Nurse Anesthesia 1,"(4, 4)",,Doctoral,
NURS 80500,Advanced Principles of Nurse Anesthesia 2,"(6, 6)",,Doctoral,
STAT 70100,Advanced Probability Theory I,"(3, 3)",,Graduate,
STAT 70200,Advanced Probability Theory II,"(3, 3)",,Graduate,
ARTCR 60100,Advanced Problems in Design,"(3, 3)",,Graduate,
CSCI 79521,Advanced Programming Languages,"(3, 3)",,Graduate,
NURS 77700,Advanced Psychiatric Mental Health Assessment and Intervention: General,"(3, 3)",,Graduate,
ARTCR 62156,Advanced Sculpture 1,"(3, 3)",,Graduate,
ARTCR 62100,Advanced Sculpture 1,"(3, 3)",,Graduate,
ARTCR 62159,Advanced Sculpture 1,"(3, 3)",,Graduate,
ARTCR 62157,Advanced Sculpture 1,"(3, 3)",,Graduate,
ARTCR 62178,Advanced Sculpture 1,"(3, 3)",,Graduate,
ARTCR 62157,Advanced Sculpture 1,"(3, 3)",,Graduate,
ARTCR 62256,Advanced Sculpture 2,"(3, 3)",,Graduate,
ARTCR 62255,Advanced Sculpture 2,"(3, 3)",,Graduate,
ARTCR 62259,Advanced Sculpture 2,"(3, 3)",,Graduate,
ARTCR 62251,Advanced Sculpture 2,"(3, 3)",,Graduate,
ARTCR 62257,Advanced Sculpture 2,"(3, 3)",,Graduate,
ARTCR 62300,Advanced Sculpture 3,"(3, 3)",,Graduate,
ARTCR 62355,Advanced Sculpture 3,"(3, 3)",,Graduate,
ARTCR 62357,Advanced Sculpture 3,"(3, 3)",,Graduate,
ARTCR 62356,Advanced Sculpture 3,"(3, 3)",,Graduate,
ARTCR 62351,Advanced Sculpture 3,"(3, 3)",,Graduate,
ARTCR 62155,Advanced Sculpture I,"(3, 3)",,Graduate,
ARTCR 62200,Advanced Sculpture II,"(3, 3)",,Graduate,
ARTCR 62359,Advanced Sculpture III,"(3, 3)",,Graduate,
ARTCR 62150,Advanced Sculpture Tutor 1,"(3, 3)",,Graduate,
ARTCR 62160,Advanced Sculpture Tutor 1,"(3, 3)",,Graduate,
ARTCR 62162,Advanced Sculpture Tutor 1,"(3, 3)",,Graduate,
ARTCR 62153,Advanced Sculpture Tutor 1,"(3, 3)",,Graduate,
ARTCR 62158,Advanced Sculpture Tutor 1,"(3, 3)",,Graduate,
ARTCR 62170,Advanced Sculpture Tutor 1,"(3, 3)",,Graduate,
ARTCR 62169,Advanced Sculpture Tutor 1,"(3, 3)",,Graduate,
ARTCR 62167,Advanced Sculpture Tutor 1,"(3, 3)",,Graduate,
ARTCR 62171,Advanced Sculpture Tutor 1,"(3, 3)",,Graduate,
ARTCR 62258,Advanced Sculpture Tutor 2,"(3, 3)",,Graduate,
ARTCR 62271,Advanced Sculpture Tutor 2,"(3, 3)",,Graduate,
ARTCR 62262,Advanced Sculpture Tutor 2,"(3, 3)",,Graduate,
ARTCR 62269,Advanced Sculpture Tutor 2,"(3, 3)",,Graduate,
ARTCR 62253,Advanced Sculpture Tutor 2,"(3, 3)",,Graduate,
ARTCR 62270,Advanced Sculpture Tutor 2,"(3, 3)",,Graduate,
ARTCR 62278,Advanced Sculpture Tutor 2,"(3, 3)",,Graduate,
ARTCR 62252,Advanced Sculpture Tutor 2,"(3, 3)",,Graduate,
ARTCR 62254,Advanced Sculpture Tutor 2,"(3, 3)",,Graduate,
ARTCR 62260,Advanced Sculpture Tutor 2,"(3, 3)",,Graduate,
ARTCR 62261,Advanced Sculpture Tutor 2,"(3, 3)",,Graduate,
ARTCR 62371,Advanced Sculpture Tutor 3,"(3, 3)",,Graduate,
ARTCR 62350,Advanced Sculpture Tutor 3,"(3, 3)",,Graduate,
ARTCR 62369,Advanced Sculpture Tutor 3,"(3, 3)",,Graduate,
ARTCR 62354,Advanced Sculpture Tutor 3,"(3, 3)",,Graduate,
ARTCR 62362,Advanced Sculpture Tutor 3,"(3, 3)",,Graduate,
ARTCR 62367,Advanced Sculpture Tutor 3,"(3, 3)",,Graduate,
ARTCR 62360,Advanced Sculpture Tutor 3,"(3, 3)",,Graduate,
ARTCR 62378,Advanced Sculpture Tutor 3,"(3, 3)",,Graduate,
ARTCR 62352,Advanced Sculpture Tutor 3,"(3, 3)",,Graduate,
ARTCR 62353,Advanced Sculpture Tutor 3,"(3, 3)",,Graduate,
ARTCR 62363,Advanced Sculpture Tutor 3,"(3, 3)",,Graduate,
ARTCR 62370,Advanced Sculpture Tutor 3,"(3, 3)",,Graduate,
ARTCR 62361,Advanced Sculpture Tutor 3,"(3, 3)",,Graduate,
ARTCR 62250,Advanced Sculpture Tutor II,"(3, 3)",,Graduate,
ARTCR 62267,Advanced Sculpture Tutor II,"(3, 3)",,Graduate,
ARTCR 62161,Advanced Sculpture Tutorial,"(3, 3)",,Graduate,
ARTCR 62152,Advanced Sculpture Tutorial 1,"(3, 3)",,Graduate,
ARTCR 62163,Advanced Sculpture Tutorial 1,"(3, 3)",,Graduate,
ARTCR 62154,Advanced Sculpture Tutorial I,"(3, 3)",,Graduate,
ARTCR 62263,Advanced Sculpture Tutorial II,"(3, 3)",,Graduate,
ARTCR 62358,Advanced Sculpture Tutorial III,"(3, 3)",,Graduate,
SSW 75400,Advanced Social Work Research,"(3, 3)",,Graduate,
MUS 72400,Advanced Studies In Music Theory 1,"(3, 3)",,Graduate,
MUS 72500,Advanced Studies in Music Theory II,"(3, 3)",,Graduate,
MUS 75100,Advanced Studies in Musicology 1,"(3, 3)",,Graduate,
MUS 75200,Advanced Studies in Musicology 2,"(3, 3)",,Graduate,
ARTH 7802T,Advanced Studies: Print Matters,"(3, 3)",,Graduate,
IMA 75500,Advanced Studio: Documentary,"(3, 3)",,Graduate,
IMA 75400,Advanced Studio: Emerging Media,"(3, 3)",,Graduate,
IMA 79562,Advanced Studio: Visions,"(3, 3)",,Graduate,
SEDC 721FW,Advanced Study of Teaching English Methods to a Diverse Population in Grades 7-12,"(3, 3)",,Graduate,
SEDC 71100,Advanced Study of Young Adult Literature in our Diverse Society,"(3, 3)",,Graduate,
NURS 60N02,Advanced Synthesis of Psychiatric Mental Health Nurse Practitioner Knowledge & Practice,"(2, 2)",,Graduate,
ENGL 70294,Advanced Theory Coll,"(3, 3)",,Graduate,
SPAN 60100,Advanced to Superior Spanish Grammar and Writing,"(3, 3)",,Graduate,
CSCI 79551,Advanced Topics,"(3, 3)",,Graduate,
MATH 69000,Advanced Topics in Mathematics for Teachers,"(3, 3)",,Graduate,
BIOL 79047,Advanced Topics in Microbial Pathogenesis,"(3, 3)",,Graduate,
URBP 7871A,Advanced Transportation Seminar,"(3, 3)",,Graduate,
CSCI 79530,Advanced Visualization Tools,"(3, 3)",,Graduate,
BIOL 77101,Advances in Experimental Molecular Biology,"(3, 3)",,Graduate,
COMSC 79007,Advnce Research Meth,"(3, 3)",,Graduate,
COMHE 77078,Advoc for Urban Prof,"(3, 3)",,Graduate,
URBG 78712,Advocacy,"(3, 3)",,Graduate,
DAN 74000,Aesthetics,"(3, 3)",,Graduate,
ARTH 76102,Aesthetics of the Margins,"(3, 3)",,Graduate,
ARTH 7802Y,Aesthetics of the Margins,"(3, 3)",,Graduate,
ANTH 79161,"Af Prmtes:Bio,Ev&Beh","(3, 3)",,Graduate,
EDFDN 71700,Aff & Cog Dev:0 To 3,"(3, 3)",,Graduate,
EDFDN 71800,Aff & Cog Dev:3 To 6,"(3, 3)",,Graduate,
HED 62200,Aff Teach&Hlth Behav,"(2, 2)",,Graduate,
HIST 76810,Africa in the Cold War,"(3, 3)",,Graduate,
ENGL 77660,African American Narratives,"(3, 3)",,Graduate,
ENGL 77150,African Amer Theatre,"(3, 3)",,Graduate,
ENGL 75851,African American Literary Traditions in 20th Century,"(3, 3)",,Graduate,
ENGL 77685,African American Theatre,"(3, 3)",,Graduate,
GEOG 70510,African Environment and Development,"(3, 3)",,Graduate,
ANTH 70292,African Influence Cuban Culture,"(3, 3)",,Graduate,
MUS 77750,African Music,"(3, 3)",,Graduate,
MUS 77802,African Music,"(3, 3)",,Graduate,
ANTH 75163,African Music,"(3, 3)",,Graduate,
ARTH 7805E,African-American Artists & the Graphic Arts 1870-1980,"(3, 3)",,Graduate,
THC 76065,African-American Theatre,"(3, 3)",,Graduate,
ENGL 77675,Afro Amer Lit Trad,"(3, 3)",,Graduate,
ANTH 70258,Afro-AmerIcan Culture in US,"(3, 3)",,Graduate,
ENGL 75750,After High Modernism: Political Poetry And Popular Culture,"(3, 3)",,Graduate,
ARTCR 75132,After the Monument,"(3, 3)",,Graduate,
ARTH 7805U,"Against Reason: Tony Smith, Sculpture and Other Modernisms","(3, 3)",,Graduate,
ENGL 73200,Age of Johnson,"(3, 3)",,Graduate,
HIST 71351,Age of Rev in Eur,"(3, 3)",,Graduate,
ENGL 71750,Age:Donne & Jonson,"(3, 3)",,Graduate,
COMHE 60600,Aging & Law,"(3, 3)",,Graduate,
ENGL 77572,Aging in Literature & Theory,"(3, 3)",,Graduate,
COMHE 72000,Alcoholism,"(3, 3)",,Graduate,
SSW 77000,Alcoholism and Substance Abuse,"(3, 3)",,Graduate,
MATH 75200,Algebraic Topology,"(3, 3)",,Graduate,
MATH 79552,Algebraic Topology,"(3, 3)",,Graduate,
IMA 78327,Algorithmic Disobedience,"(1, 1)",,Graduate,
CSCI 70500,Algorithms,"(3, 3)",,Graduate,
ANTH 70261,All American Women,"(3, 3)",,Graduate,
SPED 70N01,Alt Cert Practicum Adolescent Special Education,"(2, 2)",,Graduate,
SPED 79100,"Alternate Asmnt Learners w/Low Incidence Disab: Visual Impairmnt, Deafblindness & Severe Dis (KC)","(3, 3)",,Graduate,
PSYCH 75080,Alternate Human Res,"(3, 3)",,Graduate,
IMA 78331,Alternative Darkroom Processes for Film,"(1, 1)",,Graduate,
IMA 71000,Alternative Media: Examples and Experiences,"(3, 3)",,Graduate,
THC 72581,Alternative Perfrmce,"(3, 3)",,Graduate,
IMA 78310,Alternative Video Image Processing,"(1, 1)",,Graduate,
PSYCH 75063,Altrntve Psychothrps,"(3, 3)",,Graduate,
ANTH 73300,Amazon: Social & Culture,"(3, 3)",,Graduate,
HIST 77204,Amer & World 20th C,"(3, 3)",,Graduate,
ENGL 75458,Amer Anti War Literature,"(3, 3)",,Graduate,
HIST 77476,Amer Biographies,"(3, 3)",,Graduate,
THC 76067,Amer Realism 1900-50,"(3, 3)",,Graduate,
ARTH 78051,Amercan Impressionism,"(3, 3)",,Graduate,
HIST 77468,America & World-20C,"(3, 3)",,Graduate,
HIST 77208,America and the World in the 20th Century,"(3, 3)",,Graduate,
HIST 7741M,America and World in 20th Century,"(3, 3)",,Graduate,
HIST 77418,America in the 20C,"(3, 3)",,Graduate,
ARTH 78050,American Art: 1950's,"(3, 3)",,Graduate,
ENGL 74953,American Bodies: Corporeal Representation in the U.S. 1860 - 1910,"(3, 3)",,Graduate,
HIST 77216,American Colonies to 1821,"(3, 3)",,Graduate,
ENGL 75161,American Dreaming,"(3, 3)",,Graduate,
HIST 77425,American Econ Hist,"(3, 3)",,Graduate,
ECO 73100,American Economic History,"(3, 3)",,Graduate,
HIST 77443,American Founders,"(3, 3)",,Graduate,
HIST 74800,American Jewish History,"(3, 3)",,Graduate,
ENGL 74800,American Literature: Colonial and Federal Periods,"(3, 3)",,Graduate,
ENGL 75155,American Modernism,"(3, 3)",,Graduate,
ENGL 75152,American Modernisms,"(3, 3)",,Graduate,
MUS 74259,American Music,"(3, 3)",,Graduate,
ENGL 75300,American Poets Of The 20th Century,"(3, 3)",,Graduate,
ENGL 75000,"American Prose, 1860-1914","(3, 3)",,Graduate,
ENGL 75100,"American Prose, 1914 to the Present","(3, 3)",,Graduate,
ENGL 75464,American Renaissance,"(3, 3)",,Graduate,
SPED 72100,American Sign Language 2,"(3, 3)",,Graduate,
SPED 72000,American Sign Language I,"(3, 3)",,Graduate,
ENGL 74851,Amerlit Colonial & Fed,"(3, 3)",,Graduate,
COMSC 76900,Amplification 2,"(3, 3)",,Graduate,
COMSC 76800,Amplification I,"(3, 3)",,Graduate,
EDF 74800,An Ed&/Ss of Divrsty,"(3, 3)",,Graduate,
STAT 61300,An Introduction to Statistics,"(3, 3)",,Graduate,
BIOL 79015,An Investigation into Nobel Prize-Winning Research,"(3, 3)",,Graduate,
COMSC 76200,An&Phys Aud&Vest Mec,"(3, 3)",,Graduate,
IMA 78339,Analog Experiments in Time Based Media,"(1, 1)",,Graduate,
LING 70300,Analysis and Structure of English 1,"(3, 3)",,Graduate,
LING 70400,Analysis and Structure of English 2,"(3, 3)",,Graduate,
MUS 78952,Analysis in Performance,"(3, 3)",,Graduate,
STAT 75300,Analysis Longit Data,"(3, 3)",,Graduate,
BIOL 771LB,Analysis Mammal Cells-Lab,"(4, 4)",,Graduate,
BIOL 79008,Analysis of Biological Data,"(3, 3)",,Graduate,
STAT 75200,Analysis of Categorical Data,"(3, 3)",,Graduate,
BIOS 75200,Analysis of Category Data,"(3, 3)",,Graduate,
BIOS 75300,Analysis of Longitudinal Data,"(3, 3)",,Graduate,
EDF 80400,Analysis of Major Issues in Contemporary Education Reform,"(3, 3)",,Doctoral,
MATH 79501,Analysis of Partial Differential Equations,"(3, 3)",,Graduate,
MUS 74062,Analysis of Popular Music,"(3, 3)",,Graduate,
ADSUP 72200,Analysis of Problems and Issues in Contemporary Education,"(3, 3)",,Graduate,
MUS 74002,Analysis of Song Cycles,"(3, 3)",,Graduate,
STAT 71800,Analysis of Variance,"(3, 3)",,Graduate,
BIOS 75800,Analysis of Variance,"(3, 3)",,Graduate,
EDABA 75000,Analysis of Verbal Behavior,"(3, 3)",,Graduate,
MATH 74200,Analytic Functions,"(3, 3)",,Graduate,
NURS 80200,Analytic Methods for Evidence-Based Practice,"(3, 3)",,Doctoral,
PHYS 71200,Analytical Dynamics,"(4, 4)",,Graduate,
PHYS 71100,Analytical Dynamics,"(4, 4)",,Graduate,
PHYS 61100,Analytical Mechanics,"(3, 3)",,Graduate,
IMA 78099,Analytical Seminar,"(3, 3)",,Graduate,
MUS 74072,Analyzing Multimedia,"(3, 3)",,Graduate,
COMSC 61000,Anat & Phys of Sp Prod,"(3, 3)",,Graduate,
COMSC 60800,"Anat, Phys Spch Prod","(4, 4)",,Graduate,
COMSC 70800,Anatomy & Physiology of the Speech and Voice Mechanisms,"(3, 3)",,Graduate,
ARTCR 75151,Anatomy of Vision,"(3, 3)",,Graduate,
ARTH 7804F,Ancient Egyptian Iconoclasm: Public Art,"(3, 3)",,Graduate,
THC 76069,Ancient Greek Drama,"(3, 3)",,Graduate,
ENGL 78652,Ancient Rhetoric and Contemporary Interpretation,"(3, 3)",,Graduate,
THC 72552,Ancient Theatre,"(3, 3)",,Graduate,
PSYCH 71700,Animal Behavior & Conservation in Captivity and the Wild (B),"(3, 3)",,Graduate,
PSYCH 71200,Animal Behavior & Conservation Internship,"(3, 3)",,Graduate,
PSYCH 71800,Animal Behavior 2; Behavioral Ecology (B),"(3, 3)",,Graduate,
PSYCH 717U0,Animal Behavior and Captivity,"(3, 3)",,Graduate,
PSYCH 71600,Animal Behavior I: Mechanisms of Behavior (B),"(3, 3)",,Graduate,
PSYCH 75076,Animal Communication,"(3, 3)",,Graduate,
PSYCH 80151,Animal Orientation,"(3, 3)",,Graduate,
PSYCH 75700,Animal Thinking & Communication,"(3, 3)",,Graduate,
ARTH 7805N,Animal: Menageries Taxonomies & Maternity in the 18th Century,"(3, 3)",,Graduate,
IMA 78007,Animation Studio,"(3, 3)",,Graduate,
LING 70200,Anlys & Struc of Eng,"(4, 4)",,Graduate,
ARTH 7803H,Another Gothic: Avignon and the Mediterranean 1200-1400,"(3, 3)",,Graduate,
ANTH 70260,Anth & Contemp Educ,"(3, 3)",,Graduate,
ANTH 80053,Anth Remote Sensing,"(3, 3)",,Graduate,
ANTH 80052,Anth Remote Sensing,"(2, 2)",,Graduate,
ANTH 70269,Anthro & Africa Today,"(3, 3)",,Graduate,
ANTH 70263,Anthro Demography,"(3, 3)",,Graduate,
ANTH 70206,"Anthro Methods Studying Health, from Society to Cells","(3, 3)",,Graduate,
ANTH 70266,Anthro of Israel,"(3, 3)",,Graduate,
EDF 79010,Anthropology & Educ,"(3, 3)",,Graduate,
ANTH 71850,Anthropology & Education,"(3, 3)",,Graduate,
ANTH 70351,Anthropology & History,"(3, 3)",,Graduate,
ANTH 70256,Anthropology and Energy,"(3, 3)",,Graduate,
ANTH 71752,Anthropology Contempory Wars,"(3, 3)",,Graduate,
EDFDN 70400,Anthropology in American Education,"(3, 3)",,Graduate,
ANTH 72100,Anthropology of Art,"(3, 3)",,Graduate,
ANTH 72550,Anthropology of Ethnicity,"(3, 3)",,Graduate,
ANTH 70262,Anthropology of Food,"(3, 3)",,Graduate,
ANTH 70241,Anthropology of Media,"(3, 3)",,Graduate,
ANTH 72150,Anthropology of Music & Art,"(3, 3)",,Graduate,
ANTH 72551,Anthropology of Race,"(3, 3)",,Graduate,
ANTH 77162,Anthropology of Science,"(3, 3)",,Graduate,
ANTH 70267,Anthropology of Time Use,"(3, 3)",,Graduate,
SPED 79905,Ap Behavior Analysis I,"(3, 3)",,Graduate,
SPED 79906,Ap Behavior Analysis 2,"(3, 3)",,Graduate,
COMSC 72600,Aphasia and Associated Communication Disorders,"(3, 3)",,Graduate,
EPI 77107,Appl Nutr Epi Pt 2,"(2, 2)",,Graduate,
PSYCH 75081,Applied Animal Behav,"(3, 3)",,Graduate,
PSYCH 75400,Applied Animal Welfare & Behavior,"(3, 3)",,Graduate,
ANTH 71800,Applied Anthropology,"(3, 3)",,Graduate,
EDABA 79600,Applied Behavior Analysis 2 (KC),"(3, 3)",,Graduate,
EDABA 79500,Applied Behavior Analysis I (KC),"(3, 3)",,Graduate,
EDABA 79300,Applied Behavior Analytic Autism Intervention for Adults,"(3, 3)",,Graduate,
BIOS 77001,Applied Bio-statistics III,"(3, 3)",,Graduate,
STAT 75000,Applied Biostat 1,"(3, 3)",,Graduate,
BIOS 75000,Applied Biostatistics 1,"(3, 3)",,Graduate,
STAT 75100,Applied Biostatistics 2,"(3, 3)",,Graduate,
BIOS 75100,Applied Biostatistics II,"(3, 3)",,Graduate,
STAT 77000,Applied Biostatistics III,"(3, 3)",,Graduate,
PSYCH 68062,Applied Developmental Psychology,"(3, 3)",,Graduate,
SSW 79752,Applied Ethics,"(3, 3)",,Graduate,
MUS 77803,Applied Ethnomusicology,"(3, 3)",,Graduate,
URBP 7871M,Applied GIS for Urban Environmental Analysis,"(3, 3)",,Graduate,
EDPS 71400,Applied Motivation Theory in Education,"(3, 3)",,Graduate,
GSR 71900,Applied Research Seminar,"(3, 3)",,Graduate,
EPI 75200,Applied Research: Data Management and Analysis,"(3, 3)",,Graduate,
NURS 91500,Applied Statistics 1,"(3, 3)",,Doctoral,
NURS 91600,Applied Statistics 2,"(3, 3)",,Doctoral,
BIOL 79016,Applying Molecular Biology to Decipher Biological Principles,"(3, 3)",,Graduate,
ARTCR 75156,Apprenticeship,"(3, 3)",,Graduate,
SPAN 79129,"Aqui cuentan las mujeres: Las escritores de America Latina, Siglo XX-XX1","(3, 3)",,Graduate,
SPAN 79649,Aqui Cuentan Mujeres,"(3, 3)",,Graduate,
TRNA 75300,Arabic-English Translation,"(3, 3)",,Graduate,
ARTH 76000,Arch and the City,"(3, 3)",,Graduate,
ANTH 75161,Arch of Mesoamer,"(3, 3)",,Graduate,
ANTH 75652,Archaeology : Colonialism,"(3, 3)",,Graduate,
ANTH 76000,Archaeology of Africa,"(3, 3)",,Graduate,
ANTH 75900,Archaeology of Europe,"(3, 3)",,Graduate,
ANTH 76100,Archaeology of Near East,"(3, 3)",,Graduate,
ANTH 75147,Archaeology of New York City,"(3, 3)",,Graduate,
ANTH 75400,Archaeology of North America,"(3, 3)",,Graduate,
ANTH 70210,Archaeology of Past Pandemics: Public Health in Archaeological Perspective,"(3, 3)",,Graduate,
ANTH 76050,Archaeology of South Africa,"(3, 3)",,Graduate,
ANTH 75000,Archaeology(Core Course),"(3, 3)",,Graduate,
ANTH 75500,Archeo:Selected Area,"(3, 3)",,Graduate,
ANTH 75149,Archeology of Mexico and Central America,"(3, 3)",,Graduate,
ARTH 7803T,Architecture of the Modern Contemporary Middle East,"(3, 3)",,Graduate,
IMA 78050,Archival Media and Participatory Aesthetics,"(3, 3)",,Graduate,
IMA 78381,Archivist,"(1, 1)",,Graduate,
ITAL 72100,Ariosto,"(3, 3)",,Graduate,
ARTH 78036,Art & Pol Revol & Napoleon,"(3, 3)",,Graduate,
ARTCR 75167,Art & Politics,"(3, 3)",,Graduate,
ARTCR 75107,Art & Social Conscience,"(3, 3)",,Graduate,
ARTH 7804Y,Art and Enlightenment,"(3, 3)",,Graduate,
ARTCR 75160,Art and Magic,"(3, 3)",,Graduate,
ANTH 70282,Art and Revolution in the Middle East and North Africa: Anthropological Perspectives,"(3, 3)",,Graduate,
ARTH 7804U,Art and Urbanism in African Cities,"(3, 3)",,Graduate,
ARTH 78059,Art China & Islamic World,"(3, 3)",,Graduate,
ARTH 78010,Art Ex Islam World & China,"(3, 3)",,Graduate,
ARTH 7803G,Art for and Against the State: Post-1951 Art in Latin America,"(3, 3)",,Graduate,
EDUC 72800,Art for Elem Tchrs,"(3, 3)",,Graduate,
ARTH 78072,Art in America: 1908-68,"(3, 3)",,Graduate,
ARTH 60N01,Art of Africa,"(3, 3)",,Graduate,
ARTH 78054,Art of Appropriation,"(3, 3)",,Graduate,
ITAL 75200,Art of Hum of Manzni,"(3, 3)",,Graduate,
ARTH 78022,Art of Performance,"(3, 3)",,Graduate,
EDUC 70000,Art of Tch:Ms Entry,"(3, 3)",,Graduate,
ARTH 78093,Art of the Americas,"(3, 3)",,Graduate,
ARTH 78069,Art of Victorian Era,"(3, 3)",,Graduate,
ARTH 78062,Art of Winslow Homer,"(3, 3)",,Graduate,
MUS 71804,Art Song,"(1, 1)",,Graduate,
ARTCR 75192,Art World Confidential,"(3, 3)",,Graduate,
ARTH 7801X,"Art, Empire and the Global","(3, 3)",,Graduate,
ARTH 7803D,"Art, Empire and the Global 18th Century","(3, 3)",,Graduate,
ARTCR 75155,Art-Specific Sites,"(3, 3)",,Graduate,
ARTCR 75162,Art: Public Context,"(3, 3)",,Graduate,
CSCI 76100,Artificial Intelligence,"(3, 3)",,Graduate,
ARTCR 75177,Artist Books,"(3, 3)",,Graduate,
ARTCR 7511M,Artist Publishing,"(3, 3)",,Graduate,
ARTCR 75125,Artist's Books,"(3, 3)",,Graduate,
ARTCR 75183,Artists Coop,"(3, 3)",,Graduate,
ENGL 77677,Asian Amer Literature Theory,"(3, 3)",,Graduate,
ENGL 71051,Asian Amercan & Language,"(3, 3)",,Graduate,
ENGL 77251,Asian American & Asian Diasporic Literature,"(3, 3)",,Graduate,
ENGL 77252,Asian American Lit & Militarism,"(3, 3)",,Graduate,
THC 72593,Asian American Theatre,"(3, 3)",,Graduate,
ARTH 7801P,Asian Art,"(3, 3)",,Graduate,
EDFDN 70056,Asian Immigration and the American Education System,"(3, 3)",,Graduate,
THC 75800,Asian Performance,"(3, 3)",,Graduate,
THC 76054,Asian Theatre,"(3, 3)",,Graduate,
HIST 76550,Asp 20C Amer Thought,"(3, 3)",,Graduate,
EDUC 71900,Asp of Fr Cult-Elem,"(3, 3)",,Graduate,
HIST 77437,Asp World Hist-1500,"(3, 3)",,Graduate,
FREN 76000,Aspects of 20th-Century French Fiction,"(3, 3)",,Graduate,
FREN 76500,Aspects of Modern French Theatre,"(3, 3)",,Graduate,
HIST 77416,Aspects of Wrld Hist,"(3, 3)",,Graduate,
CEDC 75500,Ass't&Inst'n G/T Lab,"(3, 3)",,Graduate,
EDF 71680,Assess of Teaching & Learning,"(3, 3)",,Graduate,
COMSC 71900,Assessment & Management of Dysphagia Across the Lifespan,"(4, 4)",,Graduate,
COMSC 73100,"Assessment and Management of Speech, Voice, and Swallowing Following Surgical Intervention For Head","(3, 3)",,Graduate,
NURS 82700,Assessment and Primary Care of Children and Adolescents,"(3, 3)",,Doctoral,
NURS 82600,Assessment and Primary Care of the Newborn-Age 5 Years,"(3, 3)",,Doctoral,
ECF 70200,Assessment in Early Childhood Education: Birth through Grade 2,"(3, 3)",,Graduate,
EDPS 72500,Assessment in Schools,"(3, 3)",,Graduate,
SPED 70100,Assessment of Students and Collaboration with Families and Communities,"(3, 3)",,Graduate,
CEDF 71600,Assessment of Teaching and Learning,"(3, 3)",,Graduate,
SEDF 70600,Assessment of Teaching and Learning in Adolescent Education,"(2, 2)",,Graduate,
NURS 70100,"Assessment, Measurement, and Evaluation in Nursing Education","(3, 3)",,Graduate,
SPED 74400,Assistive Technology for Learners with Visual Impairments,"(3, 3)",,Graduate,
SPED 74450,Assistive Technology for Learners with Visual Impairments,"(1, 1)",,Graduate,
COMHE 77039,Asthma Control Program,"(3, 3)",,Graduate,
PHYS 75700,Astrophysics,"(4, 4)",,Graduate,
SSW 79777,"Attachment, Resilience & Spirituality: Contexts for Recovery from Addictive Disease","(3, 3)",,Graduate,
PSYCH 68053,Attitudes & Persuasion,"(3, 3)",,Graduate,
PSYCH 75300,Attitudes and Attitude Change (S),"(3, 3)",,Graduate,
COMSC 76500,Aud. Electrophys. 2,"(3, 3)",,Graduate,
COMSC 60600,Audio & Speech Mechanism,"(3, 3)",,Graduate,
COMSC 75000,Audio Intern Pract,"(2, 2)",,Graduate,
IMA 78013,Audio Narratives,"(3, 3)",,Graduate,
COMSC 75900,Audiology Extshp Sem,"(1, 1)",,Graduate,
COMSC 75200,Audiology for Speech-Language Pathologists,"(3, 3)",,Graduate,
